t_z,z_t_puf1,z_t_puf2
1.8890625e-09,6.368486056434232e-05,0.00010281068538188704
1.890625e-09,6.382167976029879e-05,0.00010381419077355873
1.8921875e-09,6.371114589052277e-05,0.00010501485222811343
1.89375e-09,6.325464276018719e-05,0.00010714439867801077
1.8953125e-09,6.359635615137032e-05,0.00010769942878375644
1.8968750000000002e-09,6.401367094509026e-05,0.00010879725320433362
1.8984375e-09,6.432448318546664e-05,0.00010900787095876506
1.9e-09,6.377810922430858e-05,0.0001105598410373108
1.9015625e-09,6.291275036808194e-05,0.00011221876477649875
1.903125e-09,6.204141603836341e-05,0.00011362453513345289
1.9046875e-09,6.074289499434792e-05,0.00011404255342302052
1.90625e-09,6.0235214869664265e-05,0.00011425151955155003
1.9078125000000002e-09,5.847718021980045e-05,0.00011435677084516813
1.909375e-09,5.7258712649245124e-05,0.00011483809068690823
1.9109375e-09,5.574776688186167e-05,0.00011692728905510689
1.9125e-09,5.4667891907711305e-05,0.00011777006057224173
1.9140625e-09,5.283317213030136e-05,0.00011848137695168873
1.915625e-09,5.1313352670045424e-05,0.00011890907565228847
1.9171875e-09,5.0446762035764044e-05,0.0001195384508576964
1.9187500000000002e-09,4.800872869395749e-05,0.00012160309552254469
1.9203125e-09,4.627383906133724e-05,0.0001215667612244837
1.921875e-09,4.4606263145479046e-05,0.00012194434292426816
1.9234375e-09,4.219134144022141e-05,0.00012297245595915325
1.925e-09,4.0497952353600605e-05,0.00012327165009656156
1.9265625e-09,3.923761724541894e-05,0.00012385388891333456
1.928125e-09,3.7709622084036404e-05,0.00012303152949003486
1.9296875000000002e-09,3.6110798850529094e-05,0.00012204030743264379
1.93125e-09,3.521094874929001e-05,0.00012204461682042721
1.9328125e-09,3.42096117917038e-05,0.00012049459806678937
1.934375e-09,3.380439973334225e-05,0.00011978759541364674
1.9359375000000003e-09,3.31090865868136e-05,0.00011914434532827622
1.9375e-09,3.2998712298153516e-05,0.00011874253115600802
1.9390625e-09,3.3221623372964805e-05,0.00011791658339843575
1.9406250000000002e-09,3.247156567047807e-05,0.00011702337538892414
1.9421875e-09,3.12514380439755e-05,0.00011610452392149387
1.94375e-09,3.189523458943993e-05,0.0001140848423253454
1.9453125e-09,3.1432902688665515e-05,0.00011347916867182232
1.9468750000000003e-09,3.118892669202463e-05,0.00011168328865173603
1.9484375e-09,3.0880918011038066e-05,0.00011019562179056054
1.95e-09,3.016411176779088e-05,0.00010885409495687957
1.9515625000000002e-09,2.9605373256722153e-05,0.00010579306845079677
1.953125e-09,2.885548364964039e-05,0.0001036626798974573
1.9546875e-09,2.7564965893659697e-05,0.00010153311776147609
1.95625e-09,2.7286284029376725e-05,9.989357625265075e-05
1.9578125000000003e-09,2.6527075772749446e-05,9.907520774830107e-05
1.959375e-09,2.626928285062982e-05,9.636347545368634e-05
1.9609375e-09,2.5414299888413436e-05,9.494954199624816e-05
1.9625e-09,2.48853938427996e-05,9.306996123150109e-05
1.9640625e-09,2.4380450746602797e-05,9.051788428511029e-05
1.965625e-09,2.361874659031575e-05,8.90856240158377e-05
1.9671875e-09,2.2756720644269343e-05,8.73908292377782e-05
1.9687500000000003e-09,2.193120712772351e-05,8.485238843354213e-05
1.9703125e-09,2.1162761415701202e-05,8.237689773086744e-05
1.971875e-09,1.9790957649841437e-05,8.067711155614972e-05
1.9734375e-09,1.913345210882879e-05,7.907061038689764e-05
1.975e-09,1.8676775506343237e-05,7.749812671896825e-05
1.9765625e-09,1.8389246131609187e-05,7.674511907172912e-05
1.978125e-09,1.9493457676183933e-05,7.594785564003507e-05
1.9796875000000003e-09,2.048273492794348e-05,7.573831258054324e-05
1.98125e-09,2.1423773047077287e-05,7.514639026448027e-05
1.9828125e-09,2.0813947260930044e-05,7.426045658416297e-05
1.984375e-09,2.040615655895065e-05,7.319963370946579e-05
1.9859375e-09,2.066089136820683e-05,7.376709916620616e-05
1.9875e-09,2.0259580227037485e-05,7.282309014922269e-05
1.9890625e-09,1.997135751340661e-05,7.142035329520873e-05
1.9906250000000002e-09,1.9466488049094932e-05,7.015325416422595e-05
1.9921875e-09,1.9660322218265153e-05,6.870162499246202e-05
1.99375e-09,1.957072720421112e-05,6.771371058868499e-05
1.9953125e-09,1.921453286383691e-05,6.786631932967687e-05
1.996875e-09,1.8411599509812755e-05,6.746837287725945e-05
1.9984375e-09,1.740199939398151e-05,6.752505595561177e-05
2e-09,1.7311904805637597e-05,6.683430451154807e-05
2.0015625000000002e-09,1.736547481399835e-05,6.60766352884533e-05
2.003125e-09,1.654423546112597e-05,6.523375255350655e-05
2.0046875e-09,1.655559263986729e-05,6.574710527847453e-05
2.00625e-09,1.564143501328047e-05,6.562244126582057e-05
2.0078125e-09,1.616499116033075e-05,6.607370204022712e-05
2.009375e-09,1.6068201179982242e-05,6.593132926233588e-05
2.0109375e-09,1.58442933728109e-05,6.501476016787014e-05
2.0125000000000002e-09,1.6404585363315336e-05,6.461883287900659e-05
2.0140625e-09,1.6333832362374908e-05,6.463557500799618e-05
2.015625e-09,1.539595593496612e-05,6.383210900318068e-05
2.0171875e-09,1.4305083584183448e-05,6.400944988131558e-05
2.01875e-09,1.544983758061912e-05,6.294142559001393e-05
2.0203125e-09,1.5164870517088607e-05,6.215793132522436e-05
2.021875e-09,1.5253287540508235e-05,6.191763659966675e-05
2.0234375000000002e-09,1.5635946791274042e-05,6.104859233431838e-05
2.025e-09,1.4787233143591041e-05,6.0798885194714325e-05
2.0265625e-09,1.4479361466477452e-05,6.0527308572788955e-05
2.028125e-09,1.47520770268519e-05,6.069994752990271e-05
2.0296875e-09,1.4952351683702164e-05,6.031655707126316e-05
2.03125e-09,1.4944151641117567e-05,6.06573146266398e-05
2.0328125e-09,1.4775756257842707e-05,6.139962714393047e-05
2.0343750000000002e-09,1.4735345932931213e-05,6.07504271276751e-05
2.0359375e-09,1.4510102584701952e-05,6.0265310099673885e-05
2.0375e-09,1.4962287295741013e-05,5.993506149487631e-05
2.0390625e-09,1.4422252517312124e-05,5.948529159673457e-05
2.040625e-09,1.4342960249051292e-05,5.9304871187711706e-05
2.0421875e-09,1.4610536188362657e-05,5.850970764120329e-05
2.04375e-09,1.4228239283777175e-05,5.8163619786775286e-05
2.0453125000000002e-09,1.4964064631971156e-05,5.866182232470722e-05
2.046875e-09,1.5180865059840884e-05,5.891597545687606e-05
2.0484375e-09,1.4460440698533312e-05,5.875074497706296e-05
2.05e-09,1.4749519806760778e-05,5.784688598324246e-05
2.0515625000000003e-09,1.4887951353804081e-05,5.842928001311686e-05
2.053125e-09,1.5154294073272604e-05,5.828363988769731e-05
2.0546875e-09,1.5409105254574283e-05,5.8584687878610105e-05
2.0562500000000002e-09,1.644332128621218e-05,5.801383232201553e-05
2.0578125e-09,1.6467524972066984e-05,5.7772508788103217e-05
2.059375e-09,1.6258732805126245e-05,5.720891079763129e-05
2.0609375e-09,1.588284511391998e-05,5.5867706792476704e-05
2.0625000000000003e-09,1.572150862467962e-05,5.550293903359092e-05
2.0640625e-09,1.530566438552839e-05,5.575441062700092e-05
2.065625e-09,1.5675928254358153e-05,5.470038717281302e-05
2.0671875000000002e-09,1.48813719632101e-05,5.4666502505275246e-05
2.06875e-09,1.4708803544482825e-05,5.503866224665157e-05
2.0703125e-09,1.4941328896859396e-05,5.4851821920358095e-05
2.071875e-09,1.5347993174641463e-05,5.419552078591781e-05
2.0734375000000003e-09,1.5858330886438816e-05,5.3417149097643466e-05
2.075e-09,1.5624794746204053e-05,5.26838827011719e-05
2.0765625e-09,1.5239002762494866e-05,5.2487762182432335e-05
2.078125e-09,1.3878019523502184e-05,5.180416513133065e-05
2.0796875e-09,1.2850720295546807e-05,5.104084157170625e-05
2.08125e-09,1.1833358337410553e-05,4.958194090848292e-05
2.0828125e-09,1.1867326281043049e-05,4.78856001446277e-05
2.0843750000000003e-09,1.0982415217738048e-05,4.802817652693587e-05
2.0859375e-09,1.0790114088389899e-05,4.799358713397733e-05
2.0875e-09,1.0342907232431477e-05,4.801143367468367e-05
2.0890625e-09,1.0682174419880844e-05,4.78099410961279e-05
2.090625e-09,1.0320332499179153e-05,4.804453341244723e-05
2.0921875e-09,1.0053079502217969e-05,4.811458258175668e-05
2.09375e-09,1.0062833817276148e-05,4.8616672905189614e-05
2.0953125000000003e-09,9.877853508582306e-06,4.728548721140493e-05
2.096875e-09,9.626739493453425e-06,4.6306702731430304e-05
2.0984375e-09,9.362440142968534e-06,4.606453441994674e-05
2.1e-09,9.75806245164184e-06,4.5165257848063104e-05
2.1015625e-09,1.0179371904980306e-05,4.44917292674533e-05
2.103125e-09,1.0592244006614154e-05,4.4359037944161756e-05
2.1046875e-09,1.1302026947136015e-05,4.411344612830206e-05
2.1062500000000002e-09,1.1748486237075993e-05,4.444270148166015e-05
2.1078125e-09,1.2036259827420748e-05,4.4349168017083724e-05
2.109375e-09,1.2687442650019443e-05,4.404577396893339e-05
2.1109375e-09,1.3175279405319428e-05,4.414579721209518e-05
2.1125e-09,1.2644556075158825e-05,4.4007406522265165e-05
2.1140625e-09,1.2684066761525435e-05,4.388697804081969e-05
2.115625e-09,1.287401524696215e-05,4.521956625277858e-05
2.1171875000000002e-09,1.3635414957831018e-05,4.481999276606588e-05
2.11875e-09,1.3439357888443058e-05,4.514132528921744e-05
2.1203125e-09,1.3570270140500183e-05,4.5435283943598995e-05
2.121875e-09,1.3390265448203908e-05,4.493186274915082e-05
2.1234375e-09,1.39453140412789e-05,4.569147935046534e-05
2.125e-09,1.4064641005642837e-05,4.581440554961194e-05
2.1265625e-09,1.32738590164924e-05,4.614956765870244e-05
2.1281250000000002e-09,1.2561098851814508e-05,4.578804093211326e-05
2.1296875e-09,1.296551161584193e-05,4.689973446888892e-05
2.13125e-09,1.3858104305777484e-05,4.685863320811674e-05
2.1328125e-09,1.4110809676988252e-05,4.7097180125290246e-05
2.134375e-09,1.4735107620960348e-05,4.842829918975493e-05
2.1359375e-09,1.5431495253480426e-05,4.895347088544724e-05
2.1375e-09,1.5687753451069528e-05,4.8918893940142784e-05
2.1390625000000002e-09,1.576731559411016e-05,4.921955560070819e-05
2.140625e-09,1.5756647014360755e-05,4.8679465200485636e-05
2.1421875e-09,1.5727921627158393e-05,4.9717307149780645e-05
2.14375e-09,1.5726886827410028e-05,4.9194832388039386e-05
2.1453125e-09,1.5505683562305315e-05,4.8200951650834395e-05
2.146875e-09,1.5579416306864142e-05,4.6988552078716996e-05
2.1484375e-09,1.6031113082067527e-05,4.644791374382012e-05
2.1500000000000002e-09,1.641717946730501e-05,4.551636296566734e-05
2.1515625e-09,1.642975206302754e-05,4.3984386788175996e-05
2.153125e-09,1.5865141938187086e-05,4.307655249510615e-05
2.1546875e-09,1.6249474986880123e-05,4.132177407789483e-05
2.1562500000000003e-09,1.5675130338754267e-05,4.0440167998989475e-05
2.1578125e-09,1.6804700278304298e-05,3.812159001866817e-05
2.159375e-09,1.7608129188031534e-05,3.6557596740316824e-05
2.1609375000000002e-09,1.839068859380722e-05,3.544403194894641e-05
2.1625e-09,1.8878993206426023e-05,3.341435916685444e-05
2.1640625e-09,2.0212885288564484e-05,3.2752264851478335e-05
2.165625e-09,2.0737221436925045e-05,3.219965596102159e-05
2.1671875000000003e-09,2.221205274226123e-05,3.071542272922617e-05
2.16875e-09,2.310748471397425e-05,2.98030386985159e-05
2.1703125e-09,2.3390803444107233e-05,2.880672561163337e-05
2.1718750000000002e-09,2.399164063351327e-05,2.8648856220508462e-05
2.1734375e-09,2.5145679351776826e-05,2.7461351750510477e-05
2.175e-09,2.616513768826694e-05,2.6806565061812022e-05
2.1765625e-09,2.6641646933637125e-05,2.5359839641375778e-05
2.1781250000000003e-09,2.8622576808649802e-05,2.414441157028648e-05
2.1796875e-09,2.9751866743549813e-05,2.2428763269144638e-05
2.18125e-09,2.959456311357277e-05,2.2218275542787815e-05
2.1828125000000002e-09,2.946387771935797e-05,2.2345360011231696e-05
2.184375e-09,3.009048688919323e-05,2.1610382249461635e-05
2.1859375e-09,3.0461154560633425e-05,2.054119986318055e-05
2.1875e-09,3.09152089329873e-05,1.9046751404959836e-05
2.1890625000000003e-09,3.135652457302815e-05,1.8359442738038317e-05
2.190625e-09,3.075642408008852e-05,1.7859332677680342e-05
2.1921875e-09,3.0902263933960845e-05,1.7936942523867458e-05
2.19375e-09,3.11994541925816e-05,1.7070073898962485e-05
2.1953125e-09,3.107167614306783e-05,1.75293056589662e-05
2.196875e-09,3.1616072243934715e-05,1.7401490073956587e-05
2.1984375e-09,3.2176069412222076e-05,1.76068676996193e-05
2.2000000000000003e-09,3.276701079017471e-05,1.816819636762297e-05
2.2015625e-09,3.310893832711932e-05,1.8548355428893534e-05
2.203125e-09,3.432835135501841e-05,1.9044296249070366e-05
2.2046875e-09,3.440084227771388e-05,1.8498224513083588e-05
2.20625e-09,3.542249419237623e-05,1.8899793423552614e-05
2.2078125e-09,3.573215472715846e-05,1.9053042986513412e-05
2.209375e-09,3.592727262387399e-05,1.9412820778902763e-05
2.2109375000000003e-09,3.59474783643688e-05,1.9436586928641835e-05
2.2125e-09,3.588442569158981e-05,2.001216168833934e-05
2.2140625e-09,3.659757572392276e-05,2.0220785921605664e-05
2.215625e-09,3.785639466533845e-05,1.926984658439604e-05
2.2171875e-09,3.8156721538024524e-05,1.9901825324759803e-05
2.21875e-09,3.893806949354388e-05,1.968152744544204e-05
2.2203125e-09,3.9845795966004434e-05,1.9708797138051627e-05
2.2218750000000003e-09,4.113895230431409e-05,2.015394617271181e-05
2.2234375e-09,4.246488399664409e-05,1.9400305363854368e-05
2.225e-09,4.5465258115933994e-05,1.932806295748996e-05
2.2265625e-09,4.719795054826636e-05,1.91119470710055e-05
2.228125e-09,4.847968732414683e-05,1.9189910337273247e-05
2.2296875e-09,4.988745290563485e-05,1.9647882205019256e-05
2.23125e-09,5.044291313447804e-05,1.910248798305351e-05
2.2328125000000002e-09,5.116281076268394e-05,1.913456573884196e-05
2.234375e-09,5.22222245874144e-05,1.8737447289321938e-05
2.2359375e-09,5.276218437330667e-05,1.8943337189617487e-05
2.2375e-09,5.300365805197579e-05,1.9163045835244945e-05
2.2390625e-09,5.3957498574784904e-05,1.9115156045638842e-05
2.240625e-09,5.504598289341225e-05,1.915092073412334e-05
2.2421875e-09,5.479957391432374e-05,1.932144748231673e-05
2.2437500000000002e-09,5.468217125708121e-05,2.036437514802475e-05
2.2453125e-09,5.418989835421715e-05,2.0624749400573228e-05
2.246875e-09,5.3886743387038374e-05,2.056460285582561e-05
2.2484375e-09,5.383940040826902e-05,2.096585179589864e-05
2.25e-09,5.322233156248403e-05,2.1540644445483445e-05
2.2515625e-09,5.231540434550839e-05,2.1709066073530563e-05
2.253125e-09,5.25212059865951e-05,2.1779204785756382e-05
2.2546875000000002e-09,5.228751245750457e-05,2.279852599480416e-05
2.25625e-09,5.240281046821752e-05,2.2649169254247092e-05
2.2578125e-09,5.1878155148269944e-05,2.4136174618620528e-05
2.259375e-09,5.131146102773649e-05,2.536255555357612e-05
2.2609375e-09,5.095993635521131e-05,2.568671627706111e-05
2.2625e-09,5.111648924166017e-05,2.7277539283892692e-05
2.2640625e-09,5.0450068223884814e-05,2.653049948478856e-05
2.2656250000000002e-09,4.992993239274118e-05,2.7298647138779676e-05
2.2671875e-09,4.937570234775153e-05,2.788522209457949e-05
2.26875e-09,4.971949200656592e-05,2.8393288674411043e-05
2.2703125e-09,5.012749236210652e-05,2.9395776607578253e-05
2.2718750000000003e-09,4.994835169161478e-05,2.903177013597902e-05
2.2734375e-09,4.983240931867098e-05,3.036173005911064e-05
2.275e-09,4.9486652203244245e-05,3.0877097831224935e-05
2.2765625000000002e-09,4.992311407675535e-05,3.111252045150303e-05
2.278125e-09,4.898736840202726e-05,3.1281827547295305e-05
2.2796875e-09,4.955663469568326e-05,3.174246380304682e-05
2.28125e-09,5.0016439574927724e-05,3.12329933826113e-05
2.2828125000000003e-09,4.9940432409088604e-05,3.108501907708583e-05
2.284375e-09,5.034149691074409e-05,3.1070414064431355e-05
2.2859375e-09,5.0927218831254524e-05,3.150880009555058e-05
2.2875000000000002e-09,5.097781215356837e-05,3.2179774812347363e-05
2.2890625e-09,5.105083065258711e-05,3.309134377000323e-05
2.290625e-09,5.223676939712509e-05,3.3267176791035084e-05
2.2921875e-09,5.250360139773724e-05,3.3495238890742044e-05
2.2937500000000003e-09,5.2552041546539606e-05,3.3325671758571475e-05
2.2953125e-09,5.3045253156951224e-05,3.369478187573361e-05
2.296875e-09,5.366738095970575e-05,3.391986154049574e-05
2.2984375000000002e-09,5.372489646957005e-05,3.3759418904648145e-05
2.3e-09,5.268162410755323e-05,3.345112674058438e-05
2.3015625e-09,5.1825978661863727e-05,3.2839611873267163e-05
2.303125e-09,5.051282489313702e-05,3.1692651937949034e-05
2.3046875000000003e-09,5.135301630754712e-05,3.1422821306671664e-05
2.30625e-09,5.054914522330983e-05,3.027834572441916e-05
2.3078125e-09,5.054647669258548e-05,2.994459592474258e-05
2.309375e-09,4.9947505513635835e-05,2.886372325045151e-05
2.3109375e-09,4.940731081982419e-05,2.8071225667578695e-05
2.3125e-09,4.974542395884612e-05,2.816552699702031e-05
2.3140625e-09,5.097395125002344e-05,2.779957916986255e-05
2.3156250000000003e-09,5.0516060881842715e-05,2.7442618653261333e-05
2.3171875e-09,4.959332116423567e-05,2.6816673688899577e-05
2.31875e-09,4.894094094168749e-05,2.6239907895958832e-05
2.3203125e-09,4.854900571372119e-05,2.5881818519585764e-05
2.321875e-09,4.787468291119437e-05,2.5273434648830962e-05
2.3234375e-09,4.627951016143226e-05,2.6140640430198274e-05
2.325e-09,4.464504852285349e-05,2.5934033663856444e-05
2.3265625000000003e-09,4.4477952859160344e-05,2.6186152109374802e-05
2.328125e-09,4.2937379030942956e-05,2.6670780945012827e-05
2.3296875e-09,4.17083302564336e-05,2.576794481566276e-05
2.33125e-09,4.041870119833433e-05,2.662401589263785e-05
2.3328125e-09,4.0588423411590354e-05,2.606053391785279e-05
2.334375e-09,3.877571841055346e-05,2.6188273710172244e-05
2.3359375e-09,3.816820144893213e-05,2.596955200136724e-05
2.3375000000000003e-09,3.755697455018485e-05,2.5650763819926596e-05
2.3390625e-09,3.647986697372292e-05,2.4665985816646365e-05
2.340625e-09,3.4535397162916785e-05,2.45383352254667e-05
2.3421875e-09,3.4270128349229284e-05,2.4301892050201593e-05
2.34375e-09,3.330524106777154e-05,2.3378925816208066e-05
2.3453125e-09,3.2688563325131065e-05,2.2805006396355687e-05
2.346875e-09,3.257389139755601e-05,2.2274081443084583e-05
2.3484375000000002e-09,3.252417305313001e-05,2.1496958800173553e-05
2.35e-09,3.288667275954285e-05,2.1470042958299508e-05
2.3515625e-09,3.3319099090815296e-05,2.152928836545777e-05
2.353125e-09,3.302945210126822e-05,2.143487095953169e-05
2.3546875e-09,3.29528129030331e-05,2.0846072278358784e-05
2.35625e-09,3.311228776862528e-05,2.1636422740050066e-05
2.3578125e-09,3.3165296154451784e-05,2.0683829822574518e-05
2.3593750000000002e-09,3.3258598288431064e-05,2.0169506267479768e-05
2.3609375e-09,3.362265479640906e-05,2.0445778525658872e-05
2.3625e-09,3.316914185792907e-05,1.9409095145588267e-05
2.3640625e-09,3.314912778422602e-05,1.986186534541371e-05
2.365625e-09,3.286838718417339e-05,1.8794492654257328e-05
2.3671875e-09,3.377530349512762e-05,1.7972094087445327e-05
2.36875e-09,3.373960863716987e-05,1.7153152153358072e-05
2.3703125000000002e-09,3.302844650320717e-05,1.6440665724754967e-05
2.371875e-09,3.30919918683662e-05,1.6338165045857683e-05
2.3734375e-09,3.256265774915579e-05,1.5449858973176595e-05
2.375e-09,3.215162081972119e-05,1.4851684878861916e-05
2.3765625000000003e-09,3.2439092187674756e-05,1.492275550008314e-05
2.378125e-09,3.181763810870578e-05,1.3931580327335294e-05
2.3796875e-09,3.072156899001054e-05,1.4065590994827366e-05
2.3812500000000002e-09,3.0672529344664436e-05,1.4930371599281883e-05
